2023-10-24 10:38:47,941 INFO    StreamThr :92231 [internal.py:wandb_internal():86] W&B internal server running at pid: 92231, started at: 2023-10-24 10:38:47.940583
2023-10-24 10:38:47,942 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: status
2023-10-24 10:38:47,943 INFO    WriterThread:92231 [datastore.py:open_for_write():85] open: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/run-y1l6oxnr.wandb
2023-10-24 10:38:47,946 DEBUG   SenderThread:92231 [sender.py:send():380] send: header
2023-10-24 10:38:48,003 DEBUG   SenderThread:92231 [sender.py:send():380] send: run
2023-10-24 10:38:48,484 INFO    SenderThread:92231 [dir_watcher.py:__init__():211] watching files in: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files
2023-10-24 10:38:48,484 INFO    SenderThread:92231 [sender.py:_start_run_threads():1122] run started: y1l6oxnr with start time 1698136727.941233
2023-10-24 10:38:48,494 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: check_version
2023-10-24 10:38:48,494 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: check_version
2023-10-24 10:38:48,638 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: run_start
2023-10-24 10:38:48,681 DEBUG   HandlerThread:92231 [system_info.py:__init__():32] System info init
2023-10-24 10:38:48,682 DEBUG   HandlerThread:92231 [system_info.py:__init__():47] System info init done
2023-10-24 10:38:48,682 INFO    HandlerThread:92231 [system_monitor.py:start():194] Starting system monitor
2023-10-24 10:38:48,682 INFO    SystemMonitor:92231 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-24 10:38:48,682 INFO    HandlerThread:92231 [system_monitor.py:probe():214] Collecting system info
2023-10-24 10:38:48,683 INFO    SystemMonitor:92231 [interfaces.py:start():190] Started cpu monitoring
2023-10-24 10:38:48,683 DEBUG   HandlerThread:92231 [system_info.py:probe():196] Probing system
2023-10-24 10:38:48,684 INFO    SystemMonitor:92231 [interfaces.py:start():190] Started disk monitoring
2023-10-24 10:38:48,686 INFO    SystemMonitor:92231 [interfaces.py:start():190] Started gpuapple monitoring
2023-10-24 10:38:48,691 INFO    SystemMonitor:92231 [interfaces.py:start():190] Started memory monitoring
2023-10-24 10:38:48,692 INFO    SystemMonitor:92231 [interfaces.py:start():190] Started network monitoring
2023-10-24 10:38:48,825 DEBUG   HandlerThread:92231 [system_info.py:_probe_git():181] Probing git
2023-10-24 10:38:48,913 DEBUG   HandlerThread:92231 [system_info.py:_probe_git():189] Probing git done
2023-10-24 10:38:48,913 DEBUG   HandlerThread:92231 [system_info.py:probe():244] Probing system done
2023-10-24 10:38:48,913 DEBUG   HandlerThread:92231 [system_monitor.py:probe():223] {'os': 'macOS-13.5.2-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2023-10-24T08:38:48.683993', 'startedAt': '2023-10-24T08:38:47.934368', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/oyvind/code/skole/master/rl-test/mountain_car.py', 'codePathLocal': 'mountain_car.py', 'codePath': 'mountain_car.py', 'git': {'remote': 'git@github.com:Oyveloper/rl-test.git', 'commit': '9750d2209976682e8807ce697a139f25f9f2d72a'}, 'email': 'yvind.monsen@gmail.com', 'root': '/Users/oyvind/code/skole/master/rl-test', 'host': 'testing.local', 'username': 'oyvind', 'executable': '/Users/oyvind/code/skole/master/rl-test/.venv/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 926.3517189025879, 'used': 8.542999267578125}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2023-10-24 10:38:48,913 INFO    HandlerThread:92231 [system_monitor.py:probe():224] Finished collecting system info
2023-10-24 10:38:48,913 INFO    HandlerThread:92231 [system_monitor.py:probe():227] Publishing system info
2023-10-24 10:38:48,913 DEBUG   HandlerThread:92231 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-24 10:38:48,913 DEBUG   HandlerThread:92231 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-24 10:38:48,914 INFO    HandlerThread:92231 [system_monitor.py:probe():229] Finished publishing system info
2023-10-24 10:38:48,917 DEBUG   SenderThread:92231 [sender.py:send():380] send: files
2023-10-24 10:38:48,917 INFO    SenderThread:92231 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-24 10:38:48,920 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: stop_status
2023-10-24 10:38:48,920 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-24 10:38:48,920 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: stop_status
2023-10-24 10:38:48,921 INFO    HandlerThread:92231 [handler.py:handle_tbrecord():764] handling tbrecord: tbrecord {
  log_dir: "runs/ppo-mountain-car-continuous"
  save: true
}
control {
  relay_id: "d14c3a876877447aad1735b797e99502"
}
_info {
  stream_id: "y1l6oxnr"
}

2023-10-24 10:38:48,922 DEBUG   HandlerThread:92231 [config_util.py:dict_from_config_file():101] no default config file found in config-defaults.yaml
2023-10-24 10:38:49,317 DEBUG   SenderThread:92231 [sender.py:send():380] send: telemetry
2023-10-24 10:38:49,317 DEBUG   SenderThread:92231 [sender.py:send():380] send: tbrecord
2023-10-24 10:38:49,317 DEBUG   SenderThread:92231 [sender.py:send():380] send: files
2023-10-24 10:38:49,317 INFO    SenderThread:92231 [sender.py:_save_file():1378] saving file events.out.tfevents.1698136728.testing.local.92189.0 with policy live
2023-10-24 10:38:49,408 DEBUG   SenderThread:92231 [sender.py:send():380] send: exit
2023-10-24 10:38:49,408 INFO    SenderThread:92231 [sender.py:send_exit():585] handling exit code: 1
2023-10-24 10:38:49,408 INFO    SenderThread:92231 [sender.py:send_exit():587] handling runtime: 0
2023-10-24 10:38:49,408 INFO    SenderThread:92231 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-24 10:38:49,408 INFO    SenderThread:92231 [sender.py:send_exit():593] send defer
2023-10-24 10:38:49,408 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: defer
2023-10-24 10:38:49,408 INFO    HandlerThread:92231 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-24 10:38:49,409 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: defer
2023-10-24 10:38:49,409 INFO    SenderThread:92231 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-24 10:38:49,409 INFO    SenderThread:92231 [sender.py:transition_state():613] send defer: 1
2023-10-24 10:38:49,409 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: defer
2023-10-24 10:38:49,409 INFO    HandlerThread:92231 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-24 10:38:49,409 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: defer
2023-10-24 10:38:49,409 INFO    SenderThread:92231 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-24 10:38:49,409 INFO    SenderThread:92231 [sender.py:transition_state():613] send defer: 2
2023-10-24 10:38:49,409 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: defer
2023-10-24 10:38:49,409 INFO    HandlerThread:92231 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-24 10:38:49,409 INFO    HandlerThread:92231 [system_monitor.py:finish():203] Stopping system monitor
2023-10-24 10:38:49,409 DEBUG   SystemMonitor:92231 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-24 10:38:49,409 DEBUG   SystemMonitor:92231 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-24 10:38:49,409 DEBUG   SystemMonitor:92231 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-24 10:38:49,409 INFO    HandlerThread:92231 [interfaces.py:finish():202] Joined cpu monitor
2023-10-24 10:38:49,409 INFO    HandlerThread:92231 [interfaces.py:finish():202] Joined disk monitor
2023-10-24 10:38:49,488 INFO    Thread-12 :92231 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files/output.log
2023-10-24 10:38:49,488 INFO    Thread-12 :92231 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files/events.out.tfevents.1698136728.testing.local.92189.0
2023-10-24 10:38:49,489 INFO    Thread-12 :92231 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files/wandb-summary.json
2023-10-24 10:38:49,489 INFO    Thread-12 :92231 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files/wandb-metadata.json
2023-10-24 10:38:49,489 INFO    Thread-12 :92231 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files/requirements.txt
2023-10-24 10:38:49,645 INFO    wandb-upload_0:92231 [upload_job.py:push():131] Uploaded file /var/folders/qb/7g894g8949v8wktrvqzqx7dm0000gn/T/tmpou2l1_69wandb/bondsilx-wandb-metadata.json
2023-10-24 10:38:49,734 INFO    HandlerThread:92231 [interfaces.py:finish():202] Joined gpuapple monitor
2023-10-24 10:38:49,734 INFO    HandlerThread:92231 [interfaces.py:finish():202] Joined memory monitor
2023-10-24 10:38:49,734 INFO    HandlerThread:92231 [interfaces.py:finish():202] Joined network monitor
2023-10-24 10:38:49,735 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: defer
2023-10-24 10:38:49,735 INFO    SenderThread:92231 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-24 10:38:49,735 INFO    SenderThread:92231 [sender.py:transition_state():613] send defer: 3
2023-10-24 10:38:49,735 DEBUG   SenderThread:92231 [sender.py:send():380] send: telemetry
2023-10-24 10:38:49,735 DEBUG   SenderThread:92231 [sender.py:send():380] send: stats
2023-10-24 10:38:49,735 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: defer
2023-10-24 10:38:49,735 INFO    HandlerThread:92231 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-24 10:38:49,735 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: defer
2023-10-24 10:38:49,735 INFO    SenderThread:92231 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-24 10:38:49,735 INFO    SenderThread:92231 [sender.py:transition_state():613] send defer: 4
2023-10-24 10:38:49,735 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: defer
2023-10-24 10:38:49,735 INFO    HandlerThread:92231 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-24 10:38:49,940 INFO    wandb-upload_1:92231 [upload_job.py:push():131] Uploaded file /var/folders/qb/7g894g8949v8wktrvqzqx7dm0000gn/T/tmpou2l1_69wandb/9c44j7dl-events.out.tfevents.1698136728.testing.local.92189.0
2023-10-24 10:38:51,494 INFO    Thread-12 :92231 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/oyvind/code/skole/master/rl-test/wandb/run-20231024_103847-y1l6oxnr/files/output.log
2023-10-24 10:38:56,052 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-24 10:38:56,053 DEBUG   HandlerThread:92231 [handler.py:handle_request():146] handle_request: status_report
2023-10-24 10:38:56,053 DEBUG   SenderThread:92231 [sender.py:send_request():407] send_request: defer
